,text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences
0,Emma did not pass the ball to Janie although she was open.,103.00500000000001,1.8733333333333313,,4.800000000000001,2.625,4.273333333333337,20.333333333333332,1.0,0.4028384630630987,1.4960652023530399,0.11508193864254153,,,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,2.5384615384615383,0.0,0.38461538461538464,0.0,True,7.0,0.9230769230769231,3.6153846153846154,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8333333333333335,3.5,1.4624940645653537,12.0,12.0,0.0,1.0833333333333333,1.0,0.2763853991962833,12,12,1.0,47,1
0,Sam's drawing was hung just above Tina's and it did look much better with another one below it.,80.46500000000002,6.507777777777779,,9.422222222222222,6.671666666666667,6.402222222222218,29.11111111111111,2.0,0.5222276675975199,1.6857788248266274,0.0802751821346013,,,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,2.0952380952380953,0.0,0.5238095238095238,0.0,True,14.0,0.9523809523809523,3.7142857142857144,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.055555555555555,4.0,1.4326441064697364,18.0,18.0,0.0,1.2777777777777777,1.0,0.558326423395605,18,17,0.9444444444444444,78,1
0,"Bob paid for Charlie 's college education, but now Charlie acts as though it never happened. He is very ungrateful.",85.87671052631579,3.641315789473687,,8.010526315789475,5.87842105263158,9.246315789473684,41.078947368421055,3.0,0.6600006692383287,1.934793629239653,0.08412146214085447,0.1902817040681839,,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.0,0.13043478260869565,0.0,2.311111111111111,0.9111111111111112,0.3666666666666667,0.033333333333333354,True,11.0,0.8695652173913043,4.173913043478261,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.7894736842105265,4.0,2.483184444649568,9.5,9.5,5.5,1.3157894736842106,1.0,0.653140718210045,19,18,0.9473684210526315,96,2
0,"The lawyer asked the witness a question, but he was reluctant to answer it.",71.76785714285715,6.727142857142859,,8.457142857142857,5.755714285714284,7.285714285714285,35.42857142857143,3.0,0.6581996132484856,1.931312093745896,0.1207070058591185,,,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.1875,0.0,0.0625,0.125,0.0,0.125,0.0,0.0,0.125,0.0,2.5,0.0,0.5,0.0,True,8.0,0.875,3.875,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.285714285714286,3.0,2.4327694808466287,14.0,14.0,0.0,1.4285714285714286,1.0,0.6226998490772391,14,13,0.9285714285714286,62,1
0,"Sam took French classes from Adam , because he was eager to speak it fluently.",95.93928571428573,3.355714285714285,,5.6000000000000005,6.428571428571431,8.125714285714288,35.42857142857143,3.0,0.46079415688647035,1.5853324879165815,0.09908328049478635,,,0.125,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.125,0.125,0.125,0.0625,0.0,0.125,0.0,2.8125,0.0,0.4375,0.0,True,6.0,0.875,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.428571428571429,4.0,1.9166296949998196,14.0,14.0,0.0,1.1428571428571428,1.0,0.3499271061118826,14,14,1.0,64,1
0,Sid explained his theory to Mark but he couldn't convince him.,87.99727272727276,3.7181818181818187,,4.4,4.622727272727271,7.167272727272721,29.181818181818183,2.0,0.3304879973125782,1.39164708282283,0.10704977560175616,,,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,2.3846153846153846,0.0,0.38461538461538464,0.0,True,7.0,0.9230769230769231,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.363636363636363,3.0,2.267266166061805,11.0,11.0,0.0,1.2727272727272727,1.0,0.4453617714151233,11,11,1.0,52,1
0,The city councilmen refused the demonstrators a permit because they advocated violence.,32.504999999999995,11.706666666666667,,18.133333333333333,14.0075,18.48333333333333,62.0,6.0,0.3737042240997749,1.4531072927715711,0.11177748405935163,,,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,2.4615384615384617,0.0,0.46153846153846156,0.0,True,5.0,0.9230769230769231,5.846153846153846,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.25,6.5,3.2945662334617993,12.0,12.0,0.0,1.9166666666666667,2.0,0.8620067027323833,12,11,0.9166666666666666,76,1
0,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a sympathetic look.",84.45000000000003,5.206666666666667,,8.666666666666668,8.05,9.666666666666668,35.0,3.0,0.4827892377438664,1.620588310167174,0.09003268389817634,,,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.0,0.16666666666666666,0.0,2.2777777777777777,0.0,0.3333333333333333,0.0,True,5.0,0.8333333333333334,4.055555555555555,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.666666666666667,4.0,2.3570226039551585,15.0,15.0,0.0,1.2666666666666666,1.0,0.7717224601860151,15,15,1.0,73,1
0,"After I saw Bill catching flies and pulling off their wings, I boxed his ears. I showed the master the flies, some crushed and some crawling about helpless, and I showed him the wings on the window sill. I never saw him so angry before; but as Bill was still howling and whining, like the coward that he was, he did not give him any more punishment of that kind, but set him up on a stool for the rest of the afternoon, and said that he should not go out to play for that week.",77.41750000000003,10.410833333333333,7.793537801064561,13.633333333333335,12.772187500000001,5.998750000000001,41.375,3.0,3.7922190634248056,44.354717080417096,0.4145300661721224,0.48126232624053955,0.34084776043891907,0.028037383177570093,0.11214953271028037,0.028037383177570093,0.037383177570093455,0.06542056074766354,0.102803738317757,0.0,0.14018691588785046,0.0,0.028037383177570093,0.1588785046728972,0.018691588785046728,0.102803738317757,0.028037383177570093,0.0,0.14953271028037382,0.0,3.6121087858220213,1.334384039263758,0.4417420814479638,0.07001857336166604,True,62.0,0.897196261682243,3.5700934579439254,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8645833333333335,3.0,1.8178501019213755,32.0,23.0,18.672618098881223,1.1458333333333333,1.0,0.4077163706412693,96,62,0.6458333333333334,382,3
0,"The journalists interviewed the stars of the new movie. They were very cooperative, so the interview lasted for a long time.",71.29178571428572,5.92404761904762,,11.81904761904762,6.472857142857141,9.660952380952377,29.547619047619047,2.0,0.9543512151039565,2.596985151495876,0.10820771464566149,0.4083980619907379,,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,0.20833333333333334,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.08333333333333333,0.0,2.0928571428571425,0.19285714285714284,0.4642857142857143,0.035714285714285726,True,11.0,0.875,4.333333333333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.809523809523809,4.0,2.985983886969692,10.5,10.5,1.5,1.4761904761904763,1.0,0.9060141709733548,21,18,0.8571428571428571,104,2
0,Joan made sure to thank Susan for all the help she had given.,102.53230769230771,2.187692307692309,,5.2,2.4607692307692304,3.6338461538461537,13.0,0.0,0.4134238227426147,1.5119857040853175,0.10799897886323696,,,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,2.2857142857142856,0.0,0.42857142857142855,0.0,True,7.0,0.9285714285714286,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.6923076923076925,4.0,0.9101661204768642,13.0,13.0,0.0,1.0769230769230769,1.0,0.2664693550105965,13,13,1.0,49,1
0,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",107.22454545454548,1.0363636363636353,,4.4,1.4113636363636353,3.1581818181818164,24.636363636363633,1.5,1.2475182195878427,3.4816914327111954,0.1339112089504306,0.21399769186973572,,0.0,0.15384615384615385,0.038461538461538464,0.0,0.038461538461538464,0.11538461538461539,0.0,0.15384615384615385,0.0,0.038461538461538464,0.11538461538461539,0.0,0.15384615384615385,0.0,0.0,0.19230769230769232,0.0,2.0620915032679736,0.17320261437908502,0.4019607843137255,0.06862745098039216,True,15.0,0.8461538461538461,3.269230769230769,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.6818181818181817,3.0,1.768059121706975,11.0,11.0,4.0,1.0454545454545454,1.0,0.20829889522526546,22,20,0.9090909090909091,85,2
0,"Beth didn't get angry with Sally , who had cut her off, because she stopped and counted to ten.",94.565,4.541111111111114,,7.2,6.148333333333333,5.748888888888885,34.666666666666664,3.0,0.6552519794077263,1.9256276747699492,0.08752853067136133,,,0.045454545454545456,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.18181818181818182,0.0,3.1363636363636362,0.0,0.5,0.0,True,13.0,0.8636363636363636,3.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.9444444444444446,3.0,1.5446043082730938,18.0,18.0,0.0,1.1111111111111112,1.0,0.3142696805273545,18,18,1.0,77,1
0,"The lawyer asked the witness a question, but he was reluctant to repeat it.",71.76785714285715,6.727142857142859,,8.457142857142857,5.755714285714284,7.285714285714285,35.42857142857143,3.0,0.6569473795086049,1.9288951531829595,0.12055594707393497,,,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.1875,0.0,0.0625,0.125,0.0,0.125,0.0,0.0,0.125,0.0,2.5,0.0,0.5,0.0,True,8.0,0.875,3.875,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.285714285714286,3.0,2.4327694808466287,14.0,14.0,0.0,1.4285714285714286,1.0,0.6226998490772391,14,13,0.9285714285714286,62,1
0,"Sir Clifford wants me to find him a new groom , about twenty or twenty-one, who knows his business. His old coachman is getting feeble, and he wants a man to work with him and get into his ways, who would be able, when the old man was pensioned off, to step into his place",83.5552272727273,8.436818181818182,,11.0,10.303636363636365,5.574545454545454,36.59090909090909,2.5,1.849192277138502,6.354684625044674,0.10086800992134402,0.40189462900161743,,0.07936507936507936,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.047619047619047616,0.047619047619047616,0.15873015873015872,0.031746031746031744,0.12698412698412698,0.015873015873015872,0.0,0.14285714285714285,0.0,2.823913043478261,0.5239130434782611,0.4548913043478261,0.020108695652173908,True,33.0,0.873015873015873,3.4603174603174605,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8181818181818183,3.0,1.759038054174229,27.5,27.5,8.5,1.1272727272727272,1.0,0.3332782323604247,55,41,0.7454545454545455,218,2
0,"Since it was raining, I carried the newspaper over my backpack to keep it dry.",78.81000000000003,5.993333333333336,,8.666666666666668,5.538000000000004,6.530666666666669,41.66666666666667,4.0,0.6925739406180996,1.9988538486575589,0.117579638156327,,,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.0,2.411764705882353,0.0,0.4117647058823529,0.0,True,10.0,0.8823529411764706,3.764705882352941,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.133333333333334,3.0,2.4184476196289406,15.0,15.0,0.0,1.3333333333333333,1.0,0.5962847939999438,15,14,0.9333333333333333,64,1
0,"If the con artist has succeeded in fooling Sam , he would have gotten a lot of money.",90.05058823529413,4.92235294117647,,6.800000000000001,5.355882352941176,5.28705882352941,28.764705882352942,2.0,0.6331217409816264,1.8834811515927559,0.09913058692593452,,,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.21052631578947367,0.0,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.0,2.210526315789474,0.0,0.47368421052631576,0.0,True,9.0,0.8947368421052632,3.5789473684210527,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8823529411764706,3.0,2.0830507305442083,17.0,17.0,0.0,1.1764705882352942,1.0,0.3812200410828153,17,17,1.0,68,1
0,"The boy continued to whip the pony , and eventually the pony threw him over. John laughed out quite loud. ""Served him right,"" he said.",100.015,1.2966666666666669,7.793537801064561,6.533333333333333,2.7837500000000013,5.734999999999999,20.5,1.0,1.1528628350531551,3.167247249412844,0.10216926611009174,0.2862324118614197,0.32237508893013,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.0967741935483871,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.22580645161290322,0.0,0.0,0.1935483870967742,0.0,2.240740740740741,0.4065647851870397,0.4236111111111111,0.0687464926153588,True,11.0,0.7741935483870968,3.5483870967741935,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.291666666666667,4.0,1.9467743977039444,8.0,5.0,4.242640687119285,1.1666666666666667,1.0,0.5527707983925666,24,20,0.8333333333333334,110,3
0,I put the cake away in the refrigerator . It has a lot of leftovers in it.,92.965,2.280000000000001,,5.7,-0.9450000000000003,1.0799999999999983,20.5,1.0,0.8999588428919176,2.4595018830890054,0.13663899350494474,0.4974413514137268,,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2.2222222222222223,0.11111111111111116,0.4444444444444444,0.11111111111111113,True,11.0,0.8888888888888888,3.2222222222222223,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5,3.0,2.8284271247461903,8.0,8.0,0.0,1.25,1.0,0.9682458365518543,16,13,0.8125,58,2
