,text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences
0,Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,80.67772727272727,7.471818181818183,,8.8,9.908636363636365,8.245454545454546,40.18181818181819,4.0,0.7844176679712186,2.1911306036135647,0.09129710848389853,,,0.041666666666666664,0.25,0.041666666666666664,0.0,0.08333333333333333,0.125,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,2.75,0.0,0.5,0.0,True,12.0,0.9583333333333334,4.083333333333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.318181818181818,4.0,2.4933796639822687,22.0,22.0,0.0,1.2272727272727273,1.0,0.4190702026042222,22,18,0.8181818181818182,98,1
0,Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,80.67772727272727,7.471818181818183,,8.8,9.908636363636365,8.245454545454546,40.18181818181819,4.0,0.7844176679712186,2.1911306036135647,0.09129710848389853,,,0.041666666666666664,0.25,0.041666666666666664,0.0,0.08333333333333333,0.125,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,2.75,0.0,0.5,0.0,True,12.0,0.9583333333333334,4.083333333333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.318181818181818,4.0,2.4933796639822687,22.0,22.0,0.0,1.2272727272727273,1.0,0.4190702026042222,22,18,0.8181818181818182,98,1
0,Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,80.67772727272727,7.471818181818183,,8.8,9.908636363636365,8.245454545454546,40.18181818181819,4.0,0.7844176679712186,2.1911306036135647,0.09129710848389853,,,0.041666666666666664,0.25,0.041666666666666664,0.0,0.08333333333333333,0.125,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,2.75,0.0,0.5,0.0,True,12.0,0.9583333333333334,4.083333333333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.318181818181818,4.0,2.4933796639822687,22.0,22.0,0.0,1.2272727272727273,1.0,0.4190702026042222,22,18,0.8181818181818182,98,1
0,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",69.79,12.220000000000002,,14.0,16.65942857142857,9.05828571428571,52.14285714285714,6.0,1.4333903840260642,4.1928906305327915,0.10226562513494614,,,0.14634146341463414,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.12195121951219512,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.04878048780487805,0.0,3.7560975609756095,0.0,0.4878048780487805,0.0,True,16.0,0.8536585365853658,3.8780487804878048,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.371428571428571,4.0,2.1392350339811297,35.0,35.0,0.0,1.2,1.0,0.4,35,29,0.8285714285714286,159,1
0,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",69.79,12.220000000000002,,14.0,16.65942857142857,9.05828571428571,52.14285714285714,6.0,1.4333903840260642,4.1928906305327915,0.10226562513494614,,,0.14634146341463414,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.12195121951219512,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.04878048780487805,0.0,3.7560975609756095,0.0,0.4878048780487805,0.0,True,16.0,0.8536585365853658,3.8780487804878048,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.371428571428571,4.0,2.1392350339811297,35.0,35.0,0.0,1.2,1.0,0.4,35,29,0.8285714285714286,159,1
0,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",69.79,12.220000000000002,,14.0,16.65942857142857,9.05828571428571,52.14285714285714,6.0,1.4333903840260642,4.1928906305327915,0.10226562513494614,,,0.14634146341463414,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.12195121951219512,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.04878048780487805,0.0,3.7560975609756095,0.0,0.4878048780487805,0.0,True,16.0,0.8536585365853658,3.8780487804878048,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.371428571428571,4.0,2.1392350339811297,35.0,35.0,0.0,1.2,1.0,0.4,35,29,0.8285714285714286,159,1
0,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",69.79,12.220000000000002,,14.0,16.65942857142857,9.05828571428571,52.14285714285714,6.0,1.4333903840260642,4.1928906305327915,0.10226562513494614,,,0.14634146341463414,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.12195121951219512,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.04878048780487805,0.0,3.7560975609756095,0.0,0.4878048780487805,0.0,True,16.0,0.8536585365853658,3.8780487804878048,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.371428571428571,4.0,2.1392350339811297,35.0,35.0,0.0,1.2,1.0,0.4,35,29,0.8285714285714286,159,1
0,"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",69.79,12.220000000000002,,14.0,16.65942857142857,9.05828571428571,52.14285714285714,6.0,1.4333903840260642,4.1928906305327915,0.10226562513494614,,,0.14634146341463414,0.17073170731707318,0.024390243902439025,0.0,0.024390243902439025,0.12195121951219512,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.04878048780487805,0.0,3.7560975609756095,0.0,0.4878048780487805,0.0,True,16.0,0.8536585365853658,3.8780487804878048,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.371428571428571,4.0,2.1392350339811297,35.0,35.0,0.0,1.2,1.0,0.4,35,29,0.8285714285714286,159,1
0,"A woman wearing all white and eating, walks next to a man holding a briefcase.",84.45000000000003,5.206666666666667,,6.0,5.538000000000004,6.530666666666669,35.0,3.0,0.5863322084006495,1.7973838812739873,0.10572846360435219,,,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,1.9411764705882353,0.0,0.5882352941176471,0.0,True,7.0,0.8823529411764706,3.764705882352941,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.133333333333334,4.0,2.36267268622258,15.0,15.0,0.0,1.2666666666666666,1.0,0.44221663871405337,15,13,0.8666666666666667,64,1
0,"A woman is walking across the street eating a banana, while a man is following with his briefcase.",75.76500000000001,7.163333333333334,,9.422222222222222,8.241666666666667,8.362222222222222,34.666666666666664,3.0,0.6673055599984831,1.9489788329479354,0.09744894164739677,,,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.25,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.15,0.0,3.1,0.0,0.45,0.0,True,10.0,0.9,4.05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.388888888888889,4.5,2.497529643665447,18.0,18.0,0.0,1.3333333333333333,1.0,0.5773502691896257,18,15,0.8333333333333334,81,1
0,"A woman is walking across the street eating a banana, while a man is following with his briefcase.",75.76500000000001,7.163333333333334,,9.422222222222222,8.241666666666667,8.362222222222222,34.666666666666664,3.0,0.6673055599984831,1.9489788329479354,0.09744894164739677,,,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.25,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.15,0.0,3.1,0.0,0.45,0.0,True,10.0,0.9,4.05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.388888888888889,4.5,2.497529643665447,18.0,18.0,0.0,1.3333333333333333,1.0,0.5773502691896257,18,15,0.8333333333333334,81,1
0,"A woman is walking across the street eating a banana, while a man is following with his briefcase.",75.76500000000001,7.163333333333334,,9.422222222222222,8.241666666666667,8.362222222222222,34.666666666666664,3.0,0.6673055599984831,1.9489788329479354,0.09744894164739677,,,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.25,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.15,0.0,3.1,0.0,0.45,0.0,True,10.0,0.9,4.05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.388888888888889,4.5,2.497529643665447,18.0,18.0,0.0,1.3333333333333333,1.0,0.5773502691896257,18,15,0.8333333333333334,81,1
